invoice_id,transaction_id,supplier_id,buyer_id,carrier,has_shipment,invoice_amount,transaction_amount,amount_deviation_ratio,amount_to_supplier_avg_ratio,time_invoice_to_payment_hours,time_shipment_to_payment_hours,supplier_fraud_history,buyer_fraud_history,supplier_tx_volume,buyer_tx_volume,is_round_amount,tx_hour,is_weekend,is_night_tx,fraud_type,is_fraud
INV-SYN-12544,TXN-SYN-12544,SUPP-PACIFIC-08,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,120500.93,119709.78,-0.0066,1.5961,712.56,627.41,0,0,386,623,0,16,0,0,NORMAL,0
INV-SYN-12545,TXN-SYN-12545,SUPP-NEXUS-02,BUYER-OMEGA-01,DB Schenker,1,94200.4,92931.3,-0.0135,1.0933,775.22,647.63,0,0,368,624,0,21,0,0,NORMAL,0
INV-SYN-12546,TXN-SYN-12546,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,49169.67,49068.61,-0.0021,0.6542,836.41,788.34,0,0,387,553,0,22,0,0,NORMAL,0
INV-SYN-12547,TXN-SYN-12547,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,137409.04,137711.72,0.0022,0.8607,423.17,248.52,1,0,447,585,0,12,0,0,NORMAL,0
INV-SYN-12548,TXN-SYN-12548,SUPP-TITAN-03,BUYER-VORTEX-02,Maersk Ocean Freight,1,351496.83,348863.55,-0.0075,1.2459,541.98,369.89,1,0,436,599,0,2,0,1,NORMAL,0
INV-SYN-12549,TXN-SYN-12549,SUPP-NEXUS-02,BUYER-VORTEX-02,FedEx International,1,129379.41,127790.35,-0.0123,1.5034,395.94,300.51,0,0,369,600,0,12,1,0,NORMAL,0
INV-SYN-12550,TXN-SYN-12550,SUPP-PACIFIC-08,BUYER-OMEGA-01,Maersk Ocean Freight,1,45262.81,45593.54,0.0073,0.6079,664.84,577.43,0,0,388,625,0,17,0,0,NORMAL,0
INV-SYN-12551,TXN-SYN-12551,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,148405.29,145455.37,-0.0199,0.5195,549.59,502.16,1,0,437,601,0,0,0,1,NORMAL,0
INV-SYN-12552,TXN-SYN-12552,SUPP-PACIFIC-08,BUYER-VORTEX-02,DB Schenker,1,110080.6,108516.71,-0.0142,1.4469,790.21,661.92,0,0,389,602,0,11,0,0,NORMAL,0
INV-SYN-12553,TXN-SYN-12553,SUPP-TITAN-03,BUYER-APEX-06,FedEx International,1,307272.99,308748.31,0.0048,1.1027,625.55,444.6,1,0,438,586,0,11,0,0,NORMAL,0
INV-SYN-12554,TXN-SYN-12554,SUPP-PACIFIC-08,BUYER-APEX-06,DB Schenker,1,58719.51,58771.33,0.0009,0.7836,750.63,704.61,0,0,390,587,0,17,0,0,NORMAL,0
INV-SYN-12555,TXN-SYN-12555,SUPP-IND-05,BUYER-VORTEX-02,DB Schenker,1,181385.16,178458.15,-0.0161,1.1154,735.6,629.36,1,0,448,603,0,20,1,0,NORMAL,0
INV-SYN-12556,TXN-SYN-12556,SUPP-GLOBAL-01,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,40927.57,41303.12,0.0092,0.3442,634.55,553.29,0,0,412,554,0,16,1,0,NORMAL,0
INV-SYN-12557,TXN-SYN-12557,SUPP-PREC-04,BUYER-OMEGA-01,DB Schenker,1,95080.17,93748.84,-0.014,0.9868,774.3,625.46,0,0,401,626,0,19,0,0,NORMAL,0
INV-SYN-12558,TXN-SYN-12558,SUPP-PREC-04,BUYER-GLOBAL-05,Maersk Ocean Freight,1,102785.75,103750.52,0.0094,1.0921,604.36,474.85,0,0,402,555,0,23,1,1,NORMAL,0
INV-SYN-12559,TXN-SYN-12559,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,92330.07,92385.56,0.0006,1.2318,838.3,705.03,0,0,391,556,0,12,0,0,NORMAL,0
INV-SYN-12560,TXN-SYN-12560,SUPP-IND-05,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,192056.14,220864.56,0.15,1.3804,80.52,-20.67,1,0,449,557,0,1,0,1,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-12561,TXN-SYN-12561,SUPP-IND-05,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,163427.49,160848.81,-0.0158,1.0053,368.5,319.45,1,0,450,627,0,14,1,0,NORMAL,0
INV-SYN-12562,TXN-SYN-12562,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,92237.26,92885.32,0.007,0.774,634.07,483.81,0,0,413,588,0,23,1,1,NORMAL,0
INV-SYN-12563,TXN-SYN-12563,SUPP-TITAN-03,BUYER-GLOBAL-05,Maersk Ocean Freight,1,297876.86,300201.39,0.0078,1.0721,620.4,436.67,1,0,439,558,0,18,0,0,NORMAL,0
INV-SYN-12564,TXN-SYN-12564,SUPP-TITAN-03,BUYER-APEX-06,Kuehne+Nagel Logistics,1,217325.76,219441.63,0.0097,0.7837,561.43,498.57,1,0,440,589,0,20,1,0,NORMAL,0
INV-SYN-12565,TXN-SYN-12565,SUPP-GLOBAL-01,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,107756.97,107295.04,-0.0043,0.8941,813.68,725.01,0,0,414,628,0,11,0,0,NORMAL,0
INV-SYN-12566,TXN-SYN-12566,SUPP-NEXUS-02,BUYER-GLOBAL-05,Maersk Ocean Freight,1,63838.92,63246.65,-0.0093,0.7441,493.91,393.21,0,0,370,559,0,21,1,0,NORMAL,0
INV-SYN-12567,TXN-SYN-12567,SUPP-GLOBAL-01,BUYER-VORTEX-02,DHL Global Express,1,139534.09,137817.91,-0.0123,1.1485,785.1,701.9,0,0,415,604,0,14,0,0,NORMAL,0
INV-SYN-12568,TXN-SYN-12568,SUPP-IND-05,BUYER-APEX-06,FedEx International,1,194338.04,190480.07,-0.0199,1.1905,522.02,360.95,1,0,451,590,0,21,0,0,NORMAL,0
INV-SYN-12569,TXN-SYN-12569,SUPP-PREC-04,BUYER-APEX-06,Kuehne+Nagel Logistics,1,89427.76,89719.83,0.0033,0.9444,926.85,760.36,0,0,403,591,0,3,0,1,NORMAL,0
INV-SYN-12570,TXN-SYN-12570,SUPP-PACIFIC-08,BUYER-OMEGA-01,DHL Global Express,1,75716.96,76379.48,0.0087,1.0184,868.82,769.14,0,0,392,629,0,22,0,0,NORMAL,0
INV-SYN-12571,TXN-SYN-12571,SUPP-TITAN-03,BUYER-GLOBAL-05,DHL Global Express,1,178598.6,176163.38,-0.0136,0.6292,480.32,344.02,1,0,441,560,0,10,0,0,NORMAL,0
INV-SYN-12572,TXN-SYN-12572,SUPP-SUSP-06,BUYER-GLOBAL-05,None,0,404536.3,404536.3,0.0,1.0373,3.24,-1.0,6,0,53,561,0,15,0,0,RAPID_GHOST_SETTLEMENT,1
INV-SYN-12573,TXN-SYN-12573,SUPP-TITAN-03,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,276485.68,276496.52,0.0,0.9875,660.67,622.78,1,0,442,630,0,15,0,0,NORMAL,0
INV-SYN-12574,TXN-SYN-12574,SUPP-IND-05,BUYER-APEX-06,DB Schenker,1,264831.72,266431.36,0.006,1.6652,945.99,766.58,1,0,452,592,0,19,1,0,NORMAL,0
INV-SYN-12575,TXN-SYN-12575,SUPP-NEXUS-02,BUYER-GLOBAL-05,FedEx International,1,61370.7,60424.71,-0.0154,0.7109,535.47,457.55,0,0,371,562,0,10,0,0,NORMAL,0
INV-SYN-12576,TXN-SYN-12576,SUPP-IND-05,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,218567.09,216155.14,-0.011,1.351,541.43,362.79,1,0,453,563,0,6,0,0,NORMAL,0
INV-SYN-12577,TXN-SYN-12577,SUPP-PREC-04,BUYER-APEX-06,DB Schenker,1,118675.4,118115.63,-0.0047,1.2433,622.57,433.12,0,0,404,593,0,19,0,0,NORMAL,0
INV-SYN-12578,TXN-SYN-12578,SUPP-PACIFIC-08,BUYER-VORTEX-02,DB Schenker,1,80261.93,80286.4,0.0003,1.0705,911.6,737.03,0,0,393,605,0,18,1,0,NORMAL,0
INV-SYN-12579,TXN-SYN-12579,SUPP-IND-05,BUYER-OMEGA-01,DB Schenker,1,230344.82,232527.97,0.0095,1.4533,426.75,390.58,1,0,454,631,0,21,0,0,NORMAL,0
INV-SYN-12580,TXN-SYN-12580,SUPP-NEXUS-02,BUYER-OMEGA-01,DB Schenker,1,92907.24,93751.15,0.0091,1.103,691.47,600.28,0,0,372,632,0,22,0,0,NORMAL,0
INV-SYN-12581,TXN-SYN-12581,SUPP-NEXUS-02,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,93269.63,93112.54,-0.0017,1.0954,526.6,354.73,0,0,373,564,0,9,0,0,NORMAL,0
INV-SYN-12582,TXN-SYN-12582,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,276281.55,271554.67,-0.0171,0.9698,674.78,522.7,1,0,443,606,0,12,0,0,NORMAL,0
INV-SYN-12583,TXN-SYN-12583,SUPP-IND-05,BUYER-APEX-06,DHL Global Express,1,208942.76,208585.44,-0.0017,1.3037,818.87,633.78,1,0,455,594,0,0,1,1,NORMAL,0
INV-SYN-12584,TXN-SYN-12584,SUPP-GLOBAL-01,BUYER-APEX-06,FedEx International,1,152894.08,154392.88,0.0098,1.2866,504.01,360.88,0,0,416,595,0,18,0,0,NORMAL,0
INV-SYN-12585,TXN-SYN-12585,SUPP-IND-05,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,134972.91,133569.19,-0.0104,0.8348,793.86,657.8,1,0,456,607,0,12,1,0,NORMAL,0
INV-SYN-12586,TXN-SYN-12586,SUPP-TITAN-03,BUYER-OMEGA-01,FedEx International,1,187652.7,184795.73,-0.0152,0.66,477.87,340.99,1,0,444,633,0,8,0,0,NORMAL,0
INV-SYN-12587,TXN-SYN-12587,SUPP-PREC-04,BUYER-OMEGA-01,DB Schenker,1,90179.21,89351.17,-0.0092,0.9405,815.63,694.05,0,0,405,634,0,4,0,1,NORMAL,0
INV-SYN-12588,TXN-SYN-12588,SUPP-NEXUS-02,BUYER-APEX-06,FedEx International,1,67999.18,67619.54,-0.0056,0.7955,479.98,299.19,0,0,374,596,0,3,0,1,NORMAL,0
INV-SYN-12589,TXN-SYN-12589,SUPP-PREC-04,BUYER-VORTEX-02,DB Schenker,1,93491.29,92698.34,-0.0085,0.9758,432.54,368.18,0,0,406,608,0,5,1,1,NORMAL,0
INV-SYN-12590,TXN-SYN-12590,SUPP-PACIFIC-08,BUYER-OMEGA-01,DHL Global Express,1,98201.97,99130.15,0.0095,1.3217,639.87,521.24,0,0,394,635,0,14,1,0,NORMAL,0
INV-SYN-12591,TXN-SYN-12591,SUPP-IND-05,BUYER-VORTEX-02,Maersk Ocean Freight,1,141707.93,139497.35,-0.0156,0.8719,828.53,733.02,1,0,457,609,0,2,0,1,NORMAL,0
INV-SYN-12592,TXN-SYN-12592,SUPP-IND-05,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,158287.06,157727.16,-0.0035,0.9858,963.12,796.71,1,0,458,565,0,4,0,1,NORMAL,0
INV-SYN-12593,TXN-SYN-12593,SUPP-PHANTOM-07,BUYER-VORTEX-02,DB Schenker,1,456527.56,852727.96,0.8679,1.895,225.96,129.71,8,0,49,610,0,18,0,0,AMOUNT_INFLATION,1
INV-SYN-12594,TXN-SYN-12594,SUPP-IND-05,BUYER-STEEL-03,Maersk Ocean Freight,1,333853.43,383931.44,0.15,2.3996,192.03,84.23,1,1,459,83,0,17,0,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-12595,TXN-SYN-12595,SUPP-PACIFIC-08,BUYER-APEX-06,Kuehne+Nagel Logistics,1,32870.82,33089.65,0.0067,0.4412,910.43,830.66,0,0,395,597,0,7,0,0,NORMAL,0
INV-SYN-12596,TXN-SYN-12596,SUPP-IND-05,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,135731.99,133304.84,-0.0179,0.8332,697.25,537.84,1,0,460,566,0,3,1,1,NORMAL,0
INV-SYN-12597,TXN-SYN-12597,SUPP-TITAN-03,BUYER-VORTEX-02,DB Schenker,1,294789.86,289578.51,-0.0177,1.0342,728.16,564.47,1,0,445,611,0,1,0,1,NORMAL,0
INV-SYN-12598,TXN-SYN-12598,SUPP-PACIFIC-08,BUYER-OMEGA-01,DHL Global Express,1,97501.48,97742.15,0.0025,1.3032,559.84,451.65,0,0,396,636,0,21,0,0,NORMAL,0
INV-SYN-12599,TXN-SYN-12599,SUPP-GLOBAL-01,BUYER-GLOBAL-05,Maersk Ocean Freight,1,105242.93,103321.44,-0.0183,0.861,672.6,545.96,0,0,417,567,0,4,0,1,NORMAL,0
INV-SYN-12600,TXN-SYN-12600,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,84937.89,85345.87,0.0048,0.5334,639.07,570.3,1,0,461,598,0,11,0,0,NORMAL,0
INV-SYN-12601,TXN-SYN-12601,SUPP-IND-05,BUYER-STEEL-03,FedEx International,1,328741.54,378052.77,0.15,2.3628,139.06,92.23,1,1,462,84,0,5,0,1,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-12602,TXN-SYN-12602,SUPP-TITAN-03,BUYER-APEX-06,None,0,750000.0,750000.0,0.0,2.6786,30.54,-13.09,1,0,446,599,1,0,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-12603,TXN-SYN-12603,SUPP-IND-05,BUYER-APEX-06,FedEx International,1,112413.33,112809.49,0.0035,0.7051,780.62,729.29,1,0,463,600,0,10,0,0,NORMAL,0
INV-SYN-12604,TXN-SYN-12604,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,101269.64,100464.92,-0.0079,0.8372,409.57,261.99,0,0,418,601,0,4,0,1,NORMAL,0
INV-SYN-12605,TXN-SYN-12605,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,114464.24,112628.08,-0.016,0.9386,704.73,593.69,0,0,419,637,0,5,0,1,NORMAL,0
INV-SYN-12606,TXN-SYN-12606,SUPP-NEXUS-02,BUYER-APEX-06,DB Schenker,1,72149.18,72640.08,0.0068,0.8546,708.58,637.65,0,0,375,602,0,15,0,0,NORMAL,0
INV-SYN-12607,TXN-SYN-12607,SUPP-PREC-04,BUYER-GLOBAL-05,Maersk Ocean Freight,1,42617.81,42346.06,-0.0064,0.4457,309.75,266.54,0,0,407,568,0,6,0,0,NORMAL,0
INV-SYN-12608,TXN-SYN-12608,SUPP-PREC-04,BUYER-GLOBAL-05,FedEx International,1,116305.32,116122.2,-0.0016,1.2223,1008.44,837.93,0,0,408,569,0,21,1,0,NORMAL,0
INV-SYN-12609,TXN-SYN-12609,SUPP-NEXUS-02,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,112091.09,111349.35,-0.0066,1.31,542.53,381.68,0,0,376,570,0,6,1,0,NORMAL,0
INV-SYN-12610,TXN-SYN-12610,SUPP-GLOBAL-01,BUYER-VORTEX-02,DHL Global Express,1,139545.66,139510.22,-0.0003,1.1626,607.0,433.74,0,0,420,612,0,3,1,1,NORMAL,0
INV-SYN-12611,TXN-SYN-12611,SUPP-TITAN-03,BUYER-OMEGA-01,DHL Global Express,1,200362.0,200968.89,0.003,0.7177,559.12,454.49,1,0,447,638,0,13,0,0,NORMAL,0
INV-SYN-12612,TXN-SYN-12612,SUPP-PHANTOM-07,BUYER-STEEL-03,None,0,300000.0,300000.0,0.0,0.6667,17.47,-7.77,8,1,50,85,1,0,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-12613,TXN-SYN-12613,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DHL Global Express,1,119804.36,120599.01,0.0066,1.005,875.88,691.53,0,0,421,571,0,7,0,0,NORMAL,0
INV-SYN-12614,TXN-SYN-12614,SUPP-NEXUS-02,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,97724.38,96351.7,-0.014,1.1335,427.88,308.3,0,0,377,572,0,14,0,0,NORMAL,0
INV-SYN-12615,TXN-SYN-12615,SUPP-PACIFIC-08,BUYER-APEX-06,DHL Global Express,1,87531.38,87819.65,0.0033,1.1709,719.54,589.67,0,0,397,603,0,15,1,0,NORMAL,0
INV-SYN-12616,TXN-SYN-12616,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,77563.37,77263.34,-0.0039,0.8133,551.57,379.27,0,0,409,604,0,23,0,1,NORMAL,0
INV-SYN-12617,TXN-SYN-12617,SUPP-IND-05,BUYER-QUICK-04,Maersk Ocean Freight,1,310583.28,357170.77,0.15,2.2323,199.9,173.52,1,5,464,107,0,21,1,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-12618,TXN-SYN-12618,SUPP-NEXUS-02,BUYER-APEX-06,DHL Global Express,1,94717.21,94036.97,-0.0072,1.1063,362.35,279.84,0,0,378,605,0,6,0,0,NORMAL,0
INV-SYN-12619,TXN-SYN-12619,SUPP-NEXUS-02,BUYER-VORTEX-02,DB Schenker,1,115936.22,115286.16,-0.0056,1.3563,791.45,637.14,0,0,379,613,0,9,0,0,NORMAL,0
INV-SYN-12620,TXN-SYN-12620,SUPP-GLOBAL-01,BUYER-GLOBAL-05,FedEx International,1,141135.2,140421.99,-0.0051,1.1702,707.52,600.85,0,0,422,573,0,6,0,0,NORMAL,0
INV-SYN-12621,TXN-SYN-12621,SUPP-PACIFIC-08,BUYER-VORTEX-02,DB Schenker,1,89794.81,88627.98,-0.013,1.1817,819.82,704.41,0,0,398,614,0,6,0,0,NORMAL,0
INV-SYN-12622,TXN-SYN-12622,SUPP-NEXUS-02,BUYER-OMEGA-01,Maersk Ocean Freight,1,86781.32,87206.2,0.0049,1.026,880.76,793.06,0,0,380,639,0,20,0,0,NORMAL,0
INV-SYN-12623,TXN-SYN-12623,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,101446.11,102448.18,0.0099,1.366,491.43,420.05,0,0,399,574,0,18,1,0,NORMAL,0
INV-SYN-12624,TXN-SYN-12624,SUPP-PREC-04,BUYER-GLOBAL-05,DB Schenker,1,104731.87,103727.36,-0.0096,1.0919,539.73,388.46,0,0,410,575,0,1,1,1,NORMAL,0
INV-SYN-12625,TXN-SYN-12625,SUPP-PREC-04,BUYER-APEX-06,Maersk Ocean Freight,1,74549.16,74101.63,-0.006,0.78,785.16,716.83,0,0,411,606,0,23,1,1,NORMAL,0
INV-SYN-12626,TXN-SYN-12626,SUPP-IND-05,BUYER-STEEL-03,Unregistered Logistics,1,500000.0,500000.0,0.0,3.125,30.61,15.65,1,1,465,86,1,2,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-12627,TXN-SYN-12627,SUPP-IND-05,BUYER-OMEGA-01,FedEx International,1,187916.13,186649.31,-0.0067,1.1666,867.06,778.54,1,0,466,640,0,19,0,0,NORMAL,0
INV-SYN-12628,TXN-SYN-12628,SUPP-GLOBAL-01,BUYER-OMEGA-01,Maersk Ocean Freight,1,106708.68,106341.0,-0.0034,0.8862,911.45,774.74,0,0,423,641,0,17,1,0,NORMAL,0
INV-SYN-12629,TXN-SYN-12629,SUPP-GLOBAL-01,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,105615.21,104452.97,-0.011,0.8704,550.62,471.96,0,0,424,615,0,15,0,0,NORMAL,0
INV-SYN-12630,TXN-SYN-12630,SUPP-IND-05,BUYER-VORTEX-02,None,0,292418.24,336280.98,0.15,2.1018,171.37,51.73,1,0,467,616,0,5,1,1,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-12631,TXN-SYN-12631,SUPP-PACIFIC-08,BUYER-VORTEX-02,FedEx International,1,83684.71,82735.6,-0.0113,1.1031,958.02,822.66,0,0,400,617,0,16,0,0,NORMAL,0
INV-SYN-12632,TXN-SYN-12632,SUPP-GLOBAL-01,BUYER-VORTEX-02,DHL Global Express,1,125918.77,126621.68,0.0056,1.0552,675.35,585.08,0,0,425,618,0,20,0,0,NORMAL,0
INV-SYN-12633,TXN-SYN-12633,SUPP-PACIFIC-08,BUYER-APEX-06,FedEx International,1,80837.04,79674.19,-0.0144,1.0623,612.39,489.37,0,0,401,607,0,16,0,0,NORMAL,0
INV-SYN-12634,TXN-SYN-12634,SUPP-PREC-04,BUYER-APEX-06,Kuehne+Nagel Logistics,1,135373.99,135697.22,0.0024,1.4284,691.74,501.3,0,0,412,608,0,15,1,0,NORMAL,0
INV-SYN-12635,TXN-SYN-12635,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,152146.29,150534.06,-0.0106,1.2545,504.22,406.73,0,0,426,642,0,16,0,0,NORMAL,0
INV-SYN-12636,TXN-SYN-12636,SUPP-GLOBAL-01,BUYER-VORTEX-02,FedEx International,1,125719.07,126366.35,0.0051,1.0531,458.05,401.2,0,0,427,619,0,20,0,0,NORMAL,0
INV-SYN-12637,TXN-SYN-12637,SUPP-IND-05,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,197652.42,199561.16,0.0097,1.2473,721.37,572.24,1,0,468,643,0,11,0,0,NORMAL,0
INV-SYN-12638,TXN-SYN-12638,SUPP-PREC-04,BUYER-APEX-06,Kuehne+Nagel Logistics,1,70477.56,70633.39,0.0022,0.7435,659.19,608.56,0,0,413,609,0,3,1,1,NORMAL,0
INV-SYN-12639,TXN-SYN-12639,SUPP-TITAN-03,BUYER-VORTEX-02,Maersk Ocean Freight,1,307854.89,304247.55,-0.0117,1.0866,515.22,416.26,1,0,448,620,0,1,0,1,NORMAL,0
INV-SYN-12640,TXN-SYN-12640,SUPP-IND-05,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,232372.25,233140.45,0.0033,1.4571,513.1,422.43,1,0,469,621,0,19,0,0,NORMAL,0
INV-SYN-12641,TXN-SYN-12641,SUPP-SUSP-06,BUYER-QUICK-04,DHL Global Express,1,763104.57,877570.26,0.15,2.2502,113.38,36.62,6,5,54,108,0,17,1,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-12642,TXN-SYN-12642,SUPP-NEXUS-02,BUYER-APEX-06,Maersk Ocean Freight,1,66987.78,66788.72,-0.003,0.7857,839.08,681.04,0,0,381,610,0,2,0,1,NORMAL,0
INV-SYN-12643,TXN-SYN-12643,SUPP-PACIFIC-08,BUYER-APEX-06,FedEx International,1,62773.33,62711.26,-0.001,0.8362,715.15,623.62,0,0,402,611,0,16,0,0,NORMAL,0
INV-SYN-12644,TXN-SYN-12644,SUPP-PREC-04,BUYER-APEX-06,Maersk Ocean Freight,1,69121.22,69565.25,0.0064,0.7323,767.37,604.71,0,0,414,612,0,3,1,1,NORMAL,0
INV-SYN-12645,TXN-SYN-12645,SUPP-GLOBAL-01,BUYER-VORTEX-02,DB Schenker,1,96457.14,97331.27,0.0091,0.8111,613.43,434.03,0,0,428,622,0,15,0,0,NORMAL,0
INV-SYN-12646,TXN-SYN-12646,SUPP-SUSP-06,BUYER-STEEL-03,Unregistered Logistics,1,300000.0,300000.0,0.0,0.7692,15.55,-16.23,6,1,55,87,1,2,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-12647,TXN-SYN-12647,SUPP-IND-05,BUYER-VORTEX-02,FedEx International,1,103777.32,102637.92,-0.011,0.6415,433.45,279.66,1,0,470,623,0,15,0,0,NORMAL,0
INV-SYN-12648,TXN-SYN-12648,SUPP-TITAN-03,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,281093.28,281702.72,0.0022,1.0061,464.5,415.45,1,0,449,576,0,19,0,0,NORMAL,0
INV-SYN-12649,TXN-SYN-12649,SUPP-NEXUS-02,BUYER-VORTEX-02,DB Schenker,1,104173.39,102447.62,-0.0166,1.2053,659.48,514.79,0,0,382,624,0,21,1,0,NORMAL,0
INV-SYN-12650,TXN-SYN-12650,SUPP-IND-05,BUYER-APEX-06,DHL Global Express,1,123689.75,122391.56,-0.0105,0.7649,459.62,413.71,1,0,471,613,0,21,0,0,NORMAL,0
INV-SYN-12651,TXN-SYN-12651,SUPP-IND-05,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,220771.36,219275.49,-0.0068,1.3705,434.35,296.86,1,0,472,577,0,13,1,0,NORMAL,0
INV-SYN-12652,TXN-SYN-12652,SUPP-NEXUS-02,BUYER-OMEGA-01,DHL Global Express,1,95854.33,96250.37,0.0041,1.1324,414.26,299.94,0,0,383,644,0,17,0,0,NORMAL,0
INV-SYN-12653,TXN-SYN-12653,SUPP-PACIFIC-08,BUYER-APEX-06,DHL Global Express,1,94323.39,92679.64,-0.0174,1.2357,502.9,434.74,0,0,403,614,0,9,1,0,NORMAL,0
INV-SYN-12654,TXN-SYN-12654,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DHL Global Express,1,100264.96,99707.63,-0.0056,0.8309,907.53,807.17,0,0,429,578,0,17,0,0,NORMAL,0
INV-SYN-12655,TXN-SYN-12655,SUPP-GLOBAL-01,BUYER-APEX-06,DHL Global Express,1,145635.76,143062.16,-0.0177,1.1922,716.24,609.08,0,0,430,615,0,7,0,0,NORMAL,0
INV-SYN-12656,TXN-SYN-12656,SUPP-PREC-04,BUYER-GLOBAL-05,DHL Global Express,1,69066.57,67952.26,-0.0161,0.7153,638.64,483.93,0,0,415,579,0,11,1,0,NORMAL,0
INV-SYN-12657,TXN-SYN-12657,SUPP-IND-05,BUYER-OMEGA-01,FedEx International,1,195609.9,194208.24,-0.0072,1.2138,512.83,386.63,1,0,473,645,0,19,0,0,NORMAL,0
INV-SYN-12658,TXN-SYN-12658,SUPP-PACIFIC-08,BUYER-OMEGA-01,FedEx International,1,78221.99,77275.37,-0.0121,1.0303,393.59,247.34,0,0,404,646,0,18,0,0,NORMAL,0
INV-SYN-12659,TXN-SYN-12659,SUPP-GLOBAL-01,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,136597.54,134087.82,-0.0184,1.1174,950.16,764.57,0,0,431,647,0,15,0,0,NORMAL,0
INV-SYN-12660,TXN-SYN-12660,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,52957.6,51928.42,-0.0194,0.6924,427.84,340.92,0,0,405,580,0,12,0,0,NORMAL,0
INV-SYN-12661,TXN-SYN-12661,SUPP-PACIFIC-08,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,58217.44,58429.81,0.0036,0.7791,568.5,528.24,0,0,406,648,0,18,0,0,NORMAL,0
INV-SYN-12662,TXN-SYN-12662,SUPP-GLOBAL-01,BUYER-GLOBAL-05,FedEx International,1,137916.85,136481.52,-0.0104,1.1373,379.31,251.46,0,0,432,581,0,20,0,0,NORMAL,0
INV-SYN-12663,TXN-SYN-12663,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,72476.73,71474.68,-0.0138,0.7524,468.7,317.23,0,0,416,616,0,23,1,1,NORMAL,0
INV-SYN-12664,TXN-SYN-12664,SUPP-NEXUS-02,BUYER-GLOBAL-05,DB Schenker,1,94843.13,95766.56,0.0097,1.1267,390.5,318.3,0,0,384,582,0,18,0,0,NORMAL,0
INV-SYN-12665,TXN-SYN-12665,SUPP-PACIFIC-08,BUYER-VORTEX-02,DHL Global Express,1,49366.17,48938.33,-0.0087,0.6525,954.71,816.53,0,0,407,625,0,14,0,0,NORMAL,0
INV-SYN-12666,TXN-SYN-12666,SUPP-PACIFIC-08,BUYER-OMEGA-01,DB Schenker,1,90903.27,89395.74,-0.0166,1.1919,492.45,424.05,0,0,408,649,0,0,1,1,NORMAL,0
INV-SYN-12667,TXN-SYN-12667,SUPP-NEXUS-02,BUYER-OMEGA-01,DB Schenker,1,58808.88,58764.91,-0.0007,0.6914,560.02,467.3,0,0,385,650,0,14,0,0,NORMAL,0
